Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
9/26/2012,111.87,112.08,110.4,110.6,1366200,0,1,54.00612483,54.10750398,53.29647073,53.39302231,2732400
9/25/2012,113.7,114.41,112.26,112.42,1534200,0,1,54.88957176,55.23232986,54.1944004,54.27164167,3068400
9/24/2012,112.6,113.74,112.16,113.21,1246300,0,1,54.35853809,54.90888208,54.14612462,54.6530204,2492600
9/21/2012,114.57,114.74,113.2499,113.95,2007600,0,1,55.30957112,55.39163996,54.67228244,55.01026123,4015200
9/20/2012,112.91,114.08,111.49,113.55,2074000,0,1,54.50819303,55.07301976,53.82267683,54.81715808,4148000
9/19/2012,115.66,115.79,113.5,113.57,1644000,0,1,55.83577722,55.89853575,54.79302018,54.82681324,3288000
9/18/2012,116.23,116.82,114.57,115.88,1141200,0,1,56.11094922,56.39577637,55.30957112,55.94198396,2282400
9/17/2012,117.41,118.23,115.88,116.4,1461100,0,1,56.68060352,57.07646499,55.94198396,56.19301806,2922200
9/14/2012,115.74,119.69,115.74,117.62,1928300,0,1,55.87439785,57.78129151,55.87439785,56.78198268,3856600
9/13/2012,113.43,116.1198,111.8,115.18,1998500,0,1,54.75922713,56.0577493,53.97233178,55.60405343,3997000
9/12/2012,112.85,113.94,111.59,112.98,1652500,0,1,54.47922756,55.00543365,53.87095262,54.54198608,3305000
9/11/2012,112.81,113.46,111.93,112.43,1666300,0,1,54.45991724,54.77370987,54.0350903,54.27646925,3332600
9/10/2012,113,114.47,112.09,112.4,1767500,0,1,54.55164124,55.26129533,54.11233156,54.26198651,3535000
9/7/2012,110.95,113.28,110.73,112.88,2352200,0,1,53.56198757,54.68681345,53.45578084,54.49371029,4704400
9/6/2012,109.82,113.21,109.604,112.41,2080400,0,1,53.01647116,54.6530204,52.91219546,54.26681409,4160800
9/5/2012,109.08,109.51,108.45,108.54,1587100,0,1,52.65923032,52.86681621,52.35509285,52.39854106,3174200
9/4/2012,108.26,109.75,107.19,109.32,2072100,0,1,52.26336886,52.98267811,51.74681792,52.77509222,4144200
8/31/2012,106.99,108.61,106.1,108.3,1710100,0,1,51.65026634,52.43233412,51.22061182,52.28267917,3420200
8/30/2012,107.45,107.45,105.4484,105.89,1281400,0,1,51.87233497,51.87233497,50.90604678,51.11923266,2562800
8/29/2012,108.88,108.98,107.47,108.05,1290100,0,1,52.56267875,52.61095453,51.88199013,52.1619897,2580200
8/28/2012,109.24,109.92,108.04,108.82,1757300,0,1,52.73647159,53.06474695,52.15716212,52.53371327,3514600
8/27/2012,108.98,109.958,108.16,109.17,1408100,0,1,52.61095453,53.08309175,52.21509307,52.70267853,2816200
8/24/2012,106.96,109.18,106.57,108.91,2185200,0,1,51.6357836,52.70750611,51.44750803,52.57716148,4370400
8/23/2012,108.75,109.18,106.44,107.01,1432300,0,1,52.49992022,52.70750611,51.3847495,51.6599215,2864600
8/22/2012,108.55,109.2,107.1,108.91,1552700,0,1,52.40336864,52.71716127,51.70336971,52.57716148,3105400
8/21/2012,110.28,110.85,108.27,108.77,1536900,0,1,53.23853979,53.51371178,52.26819644,52.50957538,3073800
8/20/2012,111.51,111.56,109.17,109.57,1292100,0,1,53.83233199,53.85646988,52.70267853,52.89578169,2584200
8/17/2012,111.33,111.72,110.1,111.19,1318300,0,1,53.74543557,53.93371115,53.15164337,53.67784947,2636600
8/16/2012,109.76,111.08,109.4,110.99,1518600,0,1,52.98750569,53.6247461,52.81371285,53.58129789,3037200
8/15/2012,109.68,110.73,108.97,109.82,1494600,0,1,52.94888506,53.45578084,52.60612696,53.01647116,2989200
8/14/2012,110.26,111.11,109.71,110.35,1943300,0,1,53.22888463,53.63922883,52.96336779,53.27233284,3886600
8/13/2012,110.9,110.9,108.82,109.3,1331600,0,1,53.53784968,53.53784968,52.53371327,52.76543706,2663200
8/10/2012,108.11,110.36,108,109.99,1501100,0,1,52.19095517,53.27716042,52.13785181,53.09854,3002200
8/9/2012,107.53,110.8,107.43,109.41,2075400,0,1,51.9109556,53.48957389,51.86267981,52.81854043,4150800
8/8/2012,107.42,109.06,107.41,107.9,1899200,0,1,51.85785223,52.64957517,51.85302465,52.08957602,3798400
8/7/2012,105.73,109.5,105.57,108.74,2488100,0,1,51.0419914,52.86198864,50.96475014,52.49509264,4976200
8/6/2012,106.97,107.33,105.51,105.74,2520100,0,1,51.64061118,51.81440402,50.93578467,51.04681898,5040200
8/3/2012,103.055,108.75,102.14,106.75,5258700,0,1,49.75061405,52.49992022,49.30889059,51.53440445,10517400
8/2/2012,98.13,99.13,95.275,96.12,2483700,0,1,47.37303146,47.85578935,45.99475769,46.40268811,4967400
8/1/2012,98.01,98.01,98.01,98.01,2246300,0,1,47.31510051,47.31510051,47.31510051,47.31510051,4492600
7/31/2012,99.42,99.9,97.95,98.01,1618900,0,1,47.99578913,48.22751292,47.28613504,47.31510051,3237800
7/30/2012,100.68,101.62,98.43,99.56,1689200,0,1,48.60406407,49.05785649,47.51785883,48.06337524,3378400
7/27/2012,97.97,101.47,97.45,101.01,2395100,0,1,47.2957902,48.9854428,47.0447561,48.76337417,4790200
7/26/2012,97.34,98.58,96.26,97.42,2020900,0,1,46.99165273,47.59027251,46.47027421,47.03027336,4041800
7/25/2012,96.49,96.73,94.21,95.69,1512200,0,1,46.58130853,46.69717042,45.48062054,46.19510222,3024400
7/24/2012,97.29,97.9,94.4122,95.5,1858000,0,1,46.96751483,47.26199715,45.57823419,46.10337822,3716000
7/23/2012,96.63,97.48,94.231,97.2,3235200,0,1,46.64889463,47.05923883,45.49075846,46.92406662,6470400
7/20/2012,97.47,99.29,96.25,99.23,2748100,0,1,47.05441125,47.93303061,46.46544663,47.90406514,5496200
7/19/2012,97.19,98.63,96.77,98.25,3074900,0,1,46.91923905,47.6144104,46.71648073,47.43096241,6149800
7/18/2012,94.85,97.43,94.55,96.7,2558700,0,1,45.78958559,47.03510094,45.64475822,46.68268768,5117400
7/17/2012,94.18,95.43,92.33,95.24,2547500,0,1,45.46613781,46.06958516,44.57303571,45.97786117,5095000
7/16/2012,92.43,93.84,91.29,93.24,1799500,0,1,44.6213115,45.30200012,44.07096751,45.01234539,3599000
7/13/2012,91.37,93.08,91.2,92.93,1845200,0.17,1,44.10958814,44.93510413,44.0275193,44.86269045,3690400
7/12/2012,90.16,91.84,89.09,91.05,2934800,0,1,43.44597391,44.25552622,42.93036619,43.87484388,5869600
7/11/2012,89.71,92.62,89.71,91.88,2693100,0,1,43.22912954,44.63138979,43.22912954,44.27480127,5386200
7/10/2012,91.47,91.96,88.75,89.35,2352100,0,1,44.07723196,44.31335138,42.76652822,43.05565404,4704200
7/9/2012,90.41,92.87,90.189,91.49,2357500,0,1,43.566443,44.75185888,43.45994832,44.08686948,4715000
7/6/2012,89.77,91.35,89.07,90.64,1712100,0,1,43.25804212,44.01940679,42.92072866,43.67727457,3424200
7/5/2012,94.08,94.5,91.76,92,2050800,0,1,45.33492929,45.53731737,44.21697611,44.33262644,4101600
7/3/2012,90,95,90,94.89,2838600,0,1,43.36887369,45.77825556,43.36887369,45.72524916,5677200
7/2/2012,89.54,89.94,87.54,88.94,1715700,0,1,43.14721055,43.3399611,42.18345781,42.85808473,3431400
6/29/2012,87.95,90.26,87.57,90.11,4970700,0,1,42.38102712,43.49416154,42.1979141,43.42188009,9941400
